Date,Source,Site ID,POC,PM2.5,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/10/2022,AQS,484530021,3,8.9,ug/m3 LC,37,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
2/11/2022,AQS,484530021,3,9.8,ug/m3 LC,41,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
2/12/2022,AQS,484530021,3,3.1,ug/m3 LC,13,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
2/13/2022,AQS,484530021,3,6,ug/m3 LC,25,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
2/14/2022,AQS,484530021,3,7.4,ug/m3 LC,31,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
2/15/2022,AQS,484530021,3,7.4,ug/m3 LC,31,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
2/16/2022,AQS,484530021,3,5.3,ug/m3 LC,22,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
2/17/2022,AQS,484530021,3,4.4,ug/m3 LC,18,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
2/18/2022,AQS,484530021,3,4.9,ug/m3 LC,20,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
2/19/2022,AQS,484530021,3,10,ug/m3 LC,42,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
2/20/2022,AQS,484530021,3,8.3,ug/m3 LC,35,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
2/21/2022,AQS,484530021,3,6.3,ug/m3 LC,26,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
2/22/2022,AQS,484530021,3,11,ug/m3 LC,46,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
2/23/2022,AQS,484530021,3,5.2,ug/m3 LC,22,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
2/24/2022,AQS,484530021,3,3.5,ug/m3 LC,15,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
2/25/2022,AQS,484530021,3,9.5,ug/m3 LC,40,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
2/26/2022,AQS,484530021,3,10.8,ug/m3 LC,45,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
2/27/2022,AQS,484530021,3,11.5,ug/m3 LC,48,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
2/28/2022,AQS,484530021,3,9.4,ug/m3 LC,39,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/1/2022,AQS,484530021,3,11,ug/m3 LC,46,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/2/2022,AQS,484530021,3,12.6,ug/m3 LC,52,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/3/2022,AQS,484530021,3,9.1,ug/m3 LC,38,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/4/2022,AQS,484530021,3,7.2,ug/m3 LC,30,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/5/2022,AQS,484530021,3,8.3,ug/m3 LC,35,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/6/2022,AQS,484530021,3,11,ug/m3 LC,46,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/7/2022,AQS,484530021,3,3,ug/m3 LC,13,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/8/2022,AQS,484530021,3,5.2,ug/m3 LC,22,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/9/2022,AQS,484530021,3,9,ug/m3 LC,38,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/10/2022,AQS,484530021,3,12.8,ug/m3 LC,52,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/11/2022,AQS,484530021,3,7.8,ug/m3 LC,33,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/12/2022,AQS,484530021,3,8.1,ug/m3 LC,34,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/13/2022,AQS,484530021,3,9.6,ug/m3 LC,40,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/14/2022,AQS,484530021,3,6.1,ug/m3 LC,25,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/15/2022,AQS,484530021,3,6.2,ug/m3 LC,26,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/16/2022,AQS,484530021,3,9.1,ug/m3 LC,38,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/17/2022,AQS,484530021,3,9.8,ug/m3 LC,41,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/18/2022,AQS,484530021,3,5.1,ug/m3 LC,21,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/19/2022,AQS,484530021,3,7.7,ug/m3 LC,32,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/20/2022,AQS,484530021,3,6.9,ug/m3 LC,29,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/23/2022,AQS,484530021,3,3.3,ug/m3 LC,14,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/24/2022,AQS,484530021,3,4.2,ug/m3 LC,18,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/25/2022,AQS,484530021,3,11,ug/m3 LC,46,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/26/2022,AQS,484530021,3,9,ug/m3 LC,38,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/27/2022,AQS,484530021,3,4.7,ug/m3 LC,20,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/28/2022,AQS,484530021,3,5.5,ug/m3 LC,23,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/29/2022,AQS,484530021,3,10.7,ug/m3 LC,45,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/30/2022,AQS,484530021,3,9.8,ug/m3 LC,41,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
3/31/2022,AQS,484530021,3,7.3,ug/m3 LC,30,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/1/2022,AQS,484530021,3,7,ug/m3 LC,29,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/2/2022,AQS,484530021,3,7.8,ug/m3 LC,33,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/3/2022,AQS,484530021,3,10.2,ug/m3 LC,43,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/4/2022,AQS,484530021,3,16,ug/m3 LC,59,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/5/2022,AQS,484530021,3,18.5,ug/m3 LC,64,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/6/2022,AQS,484530021,3,4.7,ug/m3 LC,20,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/7/2022,AQS,484530021,3,5.3,ug/m3 LC,22,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/8/2022,AQS,484530021,3,8.2,ug/m3 LC,34,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/9/2022,AQS,484530021,3,8.8,ug/m3 LC,37,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/10/2022,AQS,484530021,3,9.5,ug/m3 LC,40,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/11/2022,AQS,484530021,3,15,ug/m3 LC,57,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/12/2022,AQS,484530021,3,20,ug/m3 LC,68,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/13/2022,AQS,484530021,3,12.7,ug/m3 LC,52,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/14/2022,AQS,484530021,3,7.2,ug/m3 LC,30,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/15/2022,AQS,484530021,3,11.9,ug/m3 LC,50,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/16/2022,AQS,484530021,3,11.8,ug/m3 LC,49,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/17/2022,AQS,484530021,3,18.2,ug/m3 LC,64,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/18/2022,AQS,484530021,3,9.1,ug/m3 LC,38,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/19/2022,AQS,484530021,3,8.9,ug/m3 LC,37,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/20/2022,AQS,484530021,3,11.2,ug/m3 LC,47,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/21/2022,AQS,484530021,3,12.7,ug/m3 LC,52,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/22/2022,AQS,484530021,3,10.4,ug/m3 LC,43,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/23/2022,AQS,484530021,3,8.9,ug/m3 LC,37,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/24/2022,AQS,484530021,3,9.6,ug/m3 LC,40,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/25/2022,AQS,484530021,3,4.7,ug/m3 LC,20,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/26/2022,AQS,484530021,3,4.9,ug/m3 LC,20,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/27/2022,AQS,484530021,3,8.7,ug/m3 LC,36,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/28/2022,AQS,484530021,3,7.8,ug/m3 LC,33,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/29/2022,AQS,484530021,3,7,ug/m3 LC,29,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
4/30/2022,AQS,484530021,3,8.7,ug/m3 LC,36,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/1/2022,AQS,484530021,3,9.1,ug/m3 LC,38,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/2/2022,AQS,484530021,3,8.5,ug/m3 LC,35,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/3/2022,AQS,484530021,3,11.8,ug/m3 LC,49,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/4/2022,AQS,484530021,3,10.8,ug/m3 LC,45,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/5/2022,AQS,484530021,3,11.7,ug/m3 LC,49,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/6/2022,AQS,484530021,3,15.9,ug/m3 LC,59,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/7/2022,AQS,484530021,3,22.2,ug/m3 LC,72,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/8/2022,AQS,484530021,3,20.2,ug/m3 LC,68,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/9/2022,AQS,484530021,3,21.4,ug/m3 LC,71,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/10/2022,AQS,484530021,3,12.8,ug/m3 LC,52,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/11/2022,AQS,484530021,3,10,ug/m3 LC,42,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/12/2022,AQS,484530021,3,9.4,ug/m3 LC,39,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/13/2022,AQS,484530021,3,7.2,ug/m3 LC,30,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/14/2022,AQS,484530021,3,7.4,ug/m3 LC,31,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/15/2022,AQS,484530021,3,7.5,ug/m3 LC,31,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/16/2022,AQS,484530021,3,9.7,ug/m3 LC,40,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/17/2022,AQS,484530021,3,7,ug/m3 LC,29,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/18/2022,AQS,484530021,3,8,ug/m3 LC,33,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/19/2022,AQS,484530021,3,14,ug/m3 LC,55,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/20/2022,AQS,484530021,3,27.8,ug/m3 LC,84,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/21/2022,AQS,484530021,3,22.4,ug/m3 LC,73,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/22/2022,AQS,484530021,3,6.5,ug/m3 LC,27,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/23/2022,AQS,484530021,3,12,ug/m3 LC,50,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/24/2022,AQS,484530021,3,6.6,ug/m3 LC,28,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/25/2022,AQS,484530021,3,3.2,ug/m3 LC,13,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/26/2022,AQS,484530021,3,6.5,ug/m3 LC,27,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/27/2022,AQS,484530021,3,10.4,ug/m3 LC,43,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/28/2022,AQS,484530021,3,13.1,ug/m3 LC,53,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/29/2022,AQS,484530021,3,11.4,ug/m3 LC,48,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/30/2022,AQS,484530021,3,9.3,ug/m3 LC,39,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
5/31/2022,AQS,484530021,3,8,ug/m3 LC,33,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
6/1/2022,AQS,484530021,3,5.9,ug/m3 LC,25,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
6/2/2022,AQS,484530021,3,5.1,ug/m3 LC,21,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
6/3/2022,AQS,484530021,3,8.3,ug/m3 LC,35,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
6/4/2022,AQS,484530021,3,6.8,ug/m3 LC,28,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
6/5/2022,AQS,484530021,3,6.3,ug/m3 LC,26,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
6/6/2022,AQS,484530021,3,6.1,ug/m3 LC,25,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
6/7/2022,AQS,484530021,3,11,ug/m3 LC,46,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
6/8/2022,AQS,484530021,3,12.4,ug/m3 LC,52,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
6/9/2022,AQS,484530021,3,11,ug/m3 LC,46,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
6/10/2022,AQS,484530021,3,9.2,ug/m3 LC,38,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
6/11/2022,AQS,484530021,3,8.4,ug/m3 LC,35,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
6/12/2022,AQS,484530021,3,22,ug/m3 LC,72,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
6/13/2022,AQS,484530021,3,30.8,ug/m3 LC,90,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
6/14/2022,AQS,484530021,3,24.2,ug/m3 LC,76,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
6/15/2022,AQS,484530021,3,17.4,ug/m3 LC,62,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
6/16/2022,AQS,484530021,3,34.7,ug/m3 LC,99,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
6/17/2022,AQS,484530021,3,25.4,ug/m3 LC,79,Austin Webberville Rd,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.263204,-97.712891
